name,x,y,plst,dem,at
USS0016J01S,-116.86,40.36,44.39,2255.5,24.2
USS0017A01S,-117.18,48.69,24.1,1524,19.9
USS0017B04S,-117.09,47.88,25.49,1432.6,22.2
USS0017B06S,-117.04,47.86,26.46,1283.2,20.7
USS0017C04S,-117.54,46.18,31.72,1737.4,22.9
USS0017C05S,-117.85,46.12,29.29,1685.5,20.1
USS0017C06S,-117.39,46.24,41.92,1219.2,25.1
USS0017D02S,-117.19,45.21,26.74,2255.5,18.2
USS0017D06S,-117.69,45.27,23.55,1755.6,21.9
USS0017D07S,-117.55,45.08,31.85,1749.6,21.6
USS0017D08S,-117.17,45,32.01,1645.9,23.7
USS0017D18S,-117.17,45.27,23.33,2411,16.6
USS0017D20S,-117.95,45.98,27.84,1700.8,19.6
USS0017H02S,-117.53,41.75,38.87,2107.7,25
USS0017H07S,-117.63,41.52,38.05,1828.8,25.5
USS0017H08S,-117.57,41.67,30.77,2603.9,20.7
USS0017K04S,-117.11,39.29,37.69,2650.2,22.2
USS0018A21S,-118.4,48.86,27.56,1426.5,19.4
USS0018D04S,-118.45,45.56,29.01,1158.2,25.5
USS0018D06S,-118.85,45.27,32.13,1514.9,21.5
USS0018D08S,-118.55,45.19,37.86,1472.2,22.6
USS0018D09S,-118.22,45.15,23.85,1569.7,24.3
USS0018D19S,-118.11,45.7,27.26,1499.6,20.8
USS0018D20S,-118.47,45.36,33.69,1380.7,23.7
USS0018D21S,-118.15,45.07,24.05,1716,21.7
USS0018E03S,-118.11,44.87,23.06,1679.4,21.6
USS0018E05S,-118.19,44.83,27.51,1783.1,21.2
USS0018E08S,-118.31,44.76,27.89,1649,23.8
USS0018E09S,-118.43,44.66,31.63,1569.7,24.1
USS0018E16S,-118.52,44.25,27.45,1789.2,23.5
USS0018E18S,-118.64,44.21,31.19,1597.2,24.5
USS0018F01S,-118.84,44.01,34.77,1612.4,25.1
USS0018G01S,-118.69,42.75,30.29,2130.6,21.4
USS0018G02S,-118.63,42.71,25.77,2334.8,19
USS0018H01S,-118.19,41.97,41.17,1981.2,25.1
USS0019A02S,-119.84,48.66,26.99,1359.4,19.9
USS0019A13S,-119.08,48.36,26.65,1527,19.1
USS0019D02S,-119.25,45.19,24.53,1758.7,19.9
USS0019D03S,-119.5,45.11,32.83,1569.7,22.3
USS0019E03S,-119.93,44.45,32.83,1783.1,22.3
USS0019E07S,-119.02,44.26,31.47,1600.2,24.7
USS0019F01S,-119.54,43.95,29.65,1898.9,20.9
USS0019K04S,-119.9,39.16,31.59,2401.8,20.7
USS0019K07S,-119.89,39.32,32.66,2682.5,20.4
USS0019K08S,-119.94,39.46,29.34,2514.3,19.7
USS0019L03S,-119.94,38.85,27.23,2370.1,22.3
USS0019L05S,-119.92,38.61,28.43,2455.8,19.1
USS0019L06S,-119.63,38.51,27.79,2357.9,21.7
USS0019L07S,-119.6,38.31,34.83,2690.5,20.7
USS0019L08S,-119.55,38.3,34.38,2194,23.4
USS0019L13S,-119.23,38.07,32.97,2878.8,20.7
USS0019L17S,-119.37,38.44,36.62,2814.2,18.3
USS0019L19S,-119.8,38.55,28.69,2671.6,20.2
USS0019L24S,-119.92,38.92,35.33,2615.8,18.9
USS0019L38S,-119.61,38.28,34.23,2931.3,17.1
USS0019L39S,-119.82,38.67,31.39,1863.9,26.6
USS0019L40S,-119.61,38.67,37.6,2532.9,21.1
USS0019L41S,-119.89,38.72,32.7,2477.7,20.5
USS0019L42S,-119.54,38.4,32.46,2838.6,19.6
USS0019L43S,-119.96,38.68,32.39,2443.6,20.9
USS0019L44S,-119.89,38.84,26.23,2608.2,20.2
USS0019L45S,-119.99,38.69,30.37,2546,18.6
USS0020A05S,-120.66,48.72,26.21,1978.2,10.3
USS0020A07S,-120.99,48.53,21.7,1316.7,13.7
USS0020A09S,-120.74,48.52,21.1,1490.5,12.8
USS0020A12S,-120.92,48.44,28.49,1402.1,13.1
USS0020A23S,-120.92,48.2,23.03,1822.7,11.5
USS0020A40S,-120.96,48.2,22.33,1862.3,10.9
USS0020A41S,-120.78,48.57,22.13,1197.9,14.7
USS0020B02S,-120.68,47.35,31.04,1292.4,19.1
USS0020B07S,-120.37,47.29,26.78,1319.8,18.1
USS0020B11S,-120.49,47.28,26.04,1642.9,18
USS0020B24S,-120.57,47.99,28.45,1094.2,19.2
USS0020B25S,-120.29,47.23,28.6,1670.3,17.5
USS0020D02S,-120.81,45.99,19.45,1633.7,18.8
USS0020E02S,-120.33,44.43,27.7,1655.1,21.7
USS0020G02S,-120.8,42.7,33.31,2158,22.7
USS0020G06S,-120.83,42.32,38.21,1743.5,24.4
USS0020G09S,-120.84,42.13,37.11,1758.7,24.7
USS0020G12S,-120.95,42.64,37.25,1883.7,23.8
USS0020H02S,-120.75,41.89,40.73,1575.8,26
USS0020H06S,-120.3,41.58,34.79,2142.7,22.8
USS0020H12S,-120.18,41.99,31.31,2243.3,20.6
USS0020H13S,-120.79,41.24,38.97,1886.7,24
USS0020K03S,-120.28,39.49,34.26,1967.8,24.7
USS0020K04S,-120.29,39.45,26.45,2134.5,23.9
USS0020K05S,-120.31,39.43,25.14,2545.7,22.1
USS0020K13S,-120.18,39.3,33.68,1983.9,25.5
USS0020K25S,-120.22,39.14,28.81,2028.4,22.5
USS0020K27S,-120.15,39.17,31.05,2071.7,23.8
USS0020K30S,-120.26,39.19,34.57,2447.2,19.3
USS0020K31S,-120.37,39.33,31.13,2089.4,22.3
USS0020L02S,-120.13,39,27.39,2343.6,21.7
USS0020L06S,-120.08,38.85,31.87,2337.8,20.5
USS0020L10S,-120.05,38.93,34.31,1900.7,23.3
USS0021A07S,-121.44,48.86,19.99,1606.3,10
USS0021A28S,-121.2,48.93,21.46,1777,10.5
USS0021A31S,-121.79,48.87,18.86,1228.3,12.3
USS0021A35S,-121.08,48.98,24.24,515.1,19.5
USS0021A36S,-121.93,48.82,20.49,1514.9,11.9
USS0021B01S,-121.09,47.75,24.88,1204,13.1
USS0021B13S,-121.46,47.02,24.4,1767.8,13.3
USS0021B17S,-121.6,47.3,24.32,1161.3,12.8
USS0021B20S,-121.47,47.33,23.65,911.4,15.2
USS0021B48S,-121.7,47.78,19.82,1066.8,12.1
USS0021B50S,-121.78,47.2,23.84,1188.7,11.6
USS0021B51S,-121.06,47.38,28.4,1322.8,15
USS0021B55S,-121.44,47.37,21.43,1228.3,12.1
USS0021B60S,-121.61,47.68,20.43,1008.9,12.7
USS0021B63S,-121.94,47.04,21.37,1271,12.7
USS0021C10S,-121.17,46.55,32.53,1804.4,14.8
USS0021C13S,-121.76,46.09,24.87,1307.6,16.6
USS0021C14S,-121.51,46.35,25.48,1374.6,16.4
USS0021C17S,-121.48,46.91,24.33,1649,14.4
USS0021C20S,-121.93,46.18,24.72,1036.3,15.2
USS0021C26S,-121.96,46.27,24.5,1197.9,13.6
USS0021C28S,-121.38,46.64,26.34,1353.3,18.8
USS0021C33S,-121.39,46.62,22.53,1767.8,13.5
USS0021C38S,-121.33,46.81,24.04,1405.1,16.8
USS0021C39S,-121.08,46.36,34.54,1560.6,18.7
USS0021C40S,-121.95,46.93,24,963.2,18.3
USS0021C41S,-121.53,46.87,24.08,1597.2,10.2
USS0021C42S,-121.96,46.1,26.03,652.3,19.2
USS0021D01S,-121.7,45.62,26.03,1008.9,19
USS0021D04S,-121.7,45.46,18.17,1344.2,17.5
USS0021D08S,-121.72,45.32,25.99,1636.8,14.4
USS0021D12S,-121.69,45.19,27.01,1161.3,18.4
USS0021D13S,-121.75,45.1,29.28,1036.3,20
USS0021D14S,-121.93,45.04,26.47,1042.4,19.9
USS0021D33S,-121.86,45.43,21.84,1112.5,17.3
USS0021D35S,-121.74,45.25,25.99,1240.5,17.4
USS0021E04S,-121.97,44.59,23.11,789.4,22.4
USS0021E05S,-121.95,44.44,26.09,1140,22.2
USS0021E06S,-121.86,44.42,35.95,1460,18.6
USS0021E07S,-121.87,44.21,20.85,1453.9,20.9
USS0021E13S,-121.64,44.14,30.45,1734.3,19.5
USS0021F10S,-121.98,43.51,22.05,1496.6,23.1
USS0021F12S,-121.18,42.96,31.33,1749.6,25.4
USS0021F21S,-121.95,43.8,24.71,1688.6,18.3
USS0021F22S,-121.81,43.23,33.4,1478.3,24.9
USS0021G03S,-121.43,42.69,37.05,1533.1,26.4
USS0021G04S,-121.13,42.21,46.19,1490.5,26.7
USS0021G16S,-121.68,42.41,30.69,2081.8,20
USS0021G17S,-121.98,42.79,38.05,1645.9,23.6
USS0022C09S,-122.15,46.15,24.87,1048.5,13.4
USS0022C10S,-122.25,46.19,25.17,1216.2,15
USS0022C12S,-122.18,46.26,38.81,1072.9,17.7
USS0022C13S,-122.18,46.16,32.96,1353.3,12.8
USS0022D01S,-122.22,45.9,23.78,762,16.5
USS0022D02S,-122,45.55,22.6,932.7,16.3
USS0022D03S,-122.03,45.45,22.54,819.9,17.7
USS0022E07S,-122.17,44.39,22.57,1072.9,21.2
USS0022E08S,-122.09,44.52,22.75,1124.7,21.3
USS0022E09S,-122.23,44.61,20.97,1225.3,20.3
USS0022F03S,-122.06,43.59,23.69,1554.5,21.6
USS0022F04S,-122.12,43.61,23.31,1286.3,21.9
USS0022F05S,-122.21,43.66,26.21,816.9,23.5
USS0022F14S,-122.14,43.45,23.61,1709.9,18.7
USS0022F18S,-122.14,43.19,26.11,1609.3,21.6
USS0022F42S,-122.57,43.67,19.95,1502.7,18.1
USS0022F43S,-122.03,43.9,25.95,1508.8,20.5
USS0022F45S,-122.43,43.23,27.25,987.6,25
USS0022G06S,-122.17,42.87,27.87,1831.8,20.2
USS0022G12S,-122.23,42.44,22.83,1819.7,20.5
USS0022G13S,-122.27,42.41,24.53,1609.3,22.3
USS0022G14S,-122.35,42.38,26.63,1420.4,22.9
USS0022G21S,-122.85,42.05,30.15,1844,17.5
USS0022G24S,-122.18,42.53,25.27,1810.5,20.8
USS0022G33S,-122.14,42.7,24.25,1737.4,22
USS0023B06S,-123.03,47.76,19.57,1207,13.4
USS0023B16S,-123.08,47.87,19.98,1222.2,14.1
USS0023B17S,-123.43,47.94,22.91,1527,12.2
USS0023B18S,-123.46,47.71,22.86,1484.4,12.8
USS0023D01S,-123.37,45.54,28.95,947.9,16.6
USS0023D02S,-123.3,45.53,28.91,627.9,18.4
USS0023D03S,-123.28,45.25,28.39,128,24.3
USS0023G09S,-123.2,42.72,27.19,1322.8,19.9
USS0023G15S,-123.34,42.08,23.75,1563.6,21.4
USW00003013,-102.6881,38.07,40.97,1129,34.4
USW00003016,-107.7264,39.5264,40.23,1685.5,30.6
USW00003017,-104.6575,39.8328,43.21,1650.2,33.9
USW00003024,-101.395,35.695,45.27,930.9,37.2
USW00003026,-102.2842,39.2447,36.11,1277.7,32.8
USW00003027,-105.6628,35.0028,39.97,2159.8,28.9
USW00003028,-102.6139,37.2833,44.17,1335.9,33.3
USW00003030,-101.5053,36.6817,49.15,951.9,38.9
USW00003031,-102.3867,31.9206,50.67,914.7,37.8
USW00003032,-102.2131,30.0481,40.31,707.7,35.6
USW00003047,-102.8072,31.6219,50.69,830.3,38.4
USW00003048,-106.8858,34.3558,51.47,1477.4,34.8
USW00003054,-102.7739,33.9558,37.39,1140.6,34.3
USW00003055,-101.595,36.5992,44.13,995.5,37.6
USW00003062,-106.5214,35.8583,27.6,2656.6,23
USW00003063,-103.8225,37.8639,40.23,1336.9,33.4
USW00003067,-100.9628,38.87,49.81,874.8,36
USW00003072,-100.2494,32.0408,42.61,608.7,38.4
USW00003074,-106.7414,32.6136,54.73,1318.9,35.7
USW00003076,-108.7353,39.1017,33.08,1769.7,27.6
USW00003078,-102.5025,38.5442,39.37,1209.1,32.9
USW00003079,-106.1708,38.0989,43.33,2384.5,24.9
USW00003080,-108.7772,33.715,39.69,1780.6,30.1
USW00003082,-105.8944,33.6475,50.43,1635.6,32.5
USW00003083,-102.6217,39.6553,26.53,1283.8,32
USW00003086,-102.7194,37.3814,42.77,1389,32.7
USW00003087,-106.3178,35.8244,31,2212.2,27.3
USW00003088,-105.265,38.9106,32.69,2601.5,24.3
USW00003089,-103.6947,38.0386,36.79,1271,33.3
USW00003090,-105.9722,36.6519,27.96,2484.4,25.5
USW00003091,-103.5042,37.2167,37.95,1789.2,29.5
USW00003092,-103.9817,36.7778,36.88,2204.3,28
USW00003093,-103.5169,39.7858,41.41,1452.1,32.9
USW00003094,-103.1239,36.47,48.89,1488.9,35
USW00003095,-104.3553,36.0608,37.65,1788,32
USW00003096,-108.1267,39.7608,40.93,2301.2,25.6
USW00003097,-106.2703,34.5169,47.25,1977.8,30.7
USW00003098,-106.7336,39.4828,25.19,2622.8,20.4
USW00003102,-117.6003,34.0561,47.53,289.3,29.4
USW00003103,-111.6664,35.1442,31.38,2134.5,17.8
USW00003104,-116.1594,33.6267,50.61,-36,39.4
USW00003122,-118.3411,33.8017,40.49,27.4,21.1
USW00003125,-114.3942,32.8356,58.23,98.8,40.6
USW00003131,-117.1394,32.8158,44.13,127.1,22.2
USW00003144,-115.5786,32.8342,50.95,-17.7,41.1
USW00003145,-114.6167,32.65,47.94,64.9,40.6
USW00003159,-118.2117,34.7411,48.15,712.6,33.3
USW00003160,-116.0278,36.6206,49.44,984.5,36.1
USW00003162,-111.4478,36.9261,45.27,1313.7,23.9
USW00003164,-116.4681,32.6261,48.05,805,28.9
USW00003166,-117.9789,33.8719,46.19,29.3,23.9
USW00003167,-118.3342,33.9228,44.11,19.2,22.2
USW00003170,-116.0056,39.6014,48.8,1809.3,31.7
USW00003171,-117.4386,33.9519,46.81,245.4,29.4
USW00003177,-117.2794,33.1281,40.61,100,20.6
USW00003178,-116.9794,32.5722,41.17,157,21.7
USW00003179,-117.6361,33.9753,44.59,198.1,29.4
USW00003184,-112.0817,33.6883,58.2,443.5,35
USW00003192,-111.9106,33.6228,58.71,449,36.7
USW00003196,-110.8458,31.4208,40.66,1198.5,31.1
USW00003728,-79.3636,33.1533,27.81,2.7,31.9
USW00003733,-79.4742,39.0131,23.03,1033.3,22.4
USW00003739,-75.9269,37.2908,31.79,8.8,29
USW00003749,-77.4681,39.645,24.62,563,27.2
USW00003758,-79.0931,35.9706,28.63,171.3,30.4
USW00003759,-78.4656,37.9975,30.13,358.7,27.8
USW00003761,-75.7861,39.8592,30.79,121.9,27.9
USW00003802,-80.2289,39.2956,36.54,366.7,28.3
USW00003804,-81.4392,39.345,28.27,253.3,30.6
USW00003809,-89.41,36.0003,34.65,91.4,33.3
USW00003810,-81.3819,35.7425,33.62,348.4,30
USW00003811,-88.9167,35.5931,36.65,132,34.4
USW00003812,-82.5375,35.4319,34.01,645.3,28.9
USW00003813,-83.6528,32.6847,38.35,104.5,33.3
USW00003816,-88.7719,37.0683,37.29,119.5,34.4
USW00003818,-85.1839,30.8356,36.17,34.4,34.4
USW00003820,-81.9633,33.3644,37.04,40.2,32.8
USW00003822,-81.21,32.13,33.42,14,32.8
USW00003841,-84.2486,36.0028,41.63,275.8,32.2
USW00003847,-85.0814,35.9508,31.96,569.1,30
USW00003849,-84.0769,37.0872,31.5,362.1,29.4
USW00003855,-87.3167,30.35,34.94,8.5,35
USW00003856,-86.7861,34.6439,42.96,190.2,37.2
USW00003859,-81.2078,37.2958,23.59,874.8,27.8
USW00003860,-82.555,38.365,32.11,251.2,28.9
USW00003868,-87.3089,39.4519,34.24,175.3,28.9
USW00003870,-82.2203,34.8831,35.26,286.5,31.1
USW00003872,-81.1231,37.7836,27.15,766.3,26.7
USW00003878,-86.0122,31.8606,34.6,121,35.6
USW00003887,-88.8656,39.8344,35,205.7,30
USW00003888,-84.5214,33.7792,34.77,256,33.9
USW00003889,-83.3131,37.5908,27.26,415.7,31.7
USW00003893,-86.6167,39.1333,33.7,257.3,28.9
USW00003894,-87.4194,36.6239,41.75,170.7,33.3
USW00003902,-97.8333,31.0667,41.03,309.4,39.4
USW00003904,-96.3647,30.5892,45.83,93,37.2
USW00003927,-97.0189,32.8978,49.21,170.7,38.3
USW00003928,-97.4425,37.6544,37.37,406.9,36.1
USW00003931,-93.1833,31.05,31.03,100.6,35
USW00003932,-99.12,35.21,46.74,585.8,37.8
USW00003933,-97.7167,31.1333,40.89,281.6,38.3
USW00003935,-89.5706,37.2253,32.78,102.4,33.3
USW00003936,-96.6778,39.1353,36.47,322.2,35.6
USW00003937,-93.2158,30.125,37.84,4,34.4
USW00003940,-90.0778,32.3206,35.72,100.6,35
USW00003945,-92.2183,38.8169,29.17,272.2,30.6
USW00003947,-94.7306,39.2972,32.01,306.3,33.3
USW00003950,-98.4172,34.5583,49.29,325.8,38.3
USW00003952,-92.2619,34.8364,30.78,173.1,33.9
USW00003953,-90.6464,35.8311,38.54,79.9,33.9
USW00003954,-97.6469,35.5342,44.99,395.3,36.7
USW00003957,-98.5528,37.2839,41.01,467.9,37.2
USW00003959,-96.0261,36.7683,33.98,217.9,33.9
USW00003960,-90.1572,38.5714,38.76,125.9,30.6
USW00003962,-93.06,34.29,30.43,163.1,34.4
USW00003963,-92.1558,38.5911,31.57,174.7,32.2
USW00003965,-97.0894,36.1625,39.53,299.9,37.8
USW00003966,-90.6558,38.6572,33.47,140.8,32.8
USW00003967,-94.7392,38.85,34.53,326.1,32.8
USW00003969,-98.2319,32.2314,41.35,393.2,36.7
USW00003971,-96.8681,32.6808,45.99,200.6,37.8
USW00003974,-97.2211,37.7461,40.89,433.1,36.1
USW00003975,-90.3247,36.7725,33.98,99.7,33.9
USW00003981,-98.9761,34.3622,48.41,386.2,38.3
USW00003991,-97.1989,33.2061,46.31,195.7,37.8
USW00003994,-93.1833,38.7042,32.09,274.3,32.8
USW00003997,-95.2117,39.0083,35.05,253.6,34.4
USW00003998,-95.5042,37.3278,35.07,264.9,33.9
USW00003999,-98.2353,30.7406,47.23,392.6,35.6
USW00004110,-114.4564,42.7267,31.09,1233.8,30.6
USW00004111,-111.0306,41.2731,43.59,2183.3,26.1
USW00004112,-114.9272,44.1708,34.21,1979.7,25
USW00004113,-119.2611,45.8258,42.21,195.4,32.8
USW00004125,-119.6458,44.5561,41.29,684.3,31.3
USW00004126,-113.5561,43.4622,45.7,1804.4,27.7
USW00004128,-119.6917,43.4711,50.09,1396.9,28.5
USW00004130,-113.4331,48.7411,28.29,1388.4,23.7
USW00004131,-110.7119,43.6614,34.24,1970.8,25.1
USW00004134,-113.3508,40.1606,53.4,1310.6,35.6
USW00004136,-117.5264,47.4175,40.21,691,28.4
USW00004137,-113.0058,45.1581,34.5,1820,26
USW00004138,-112.5436,41.6164,50.32,1509.1,32.7
USW00004139,-119.6358,41.8483,43.35,1981.2,25.2
USW00004141,-124.3186,43.2717,21.31,3.7,20.1
USW00004143,-111.2397,40.2817,23.53,2379.9,20.7
USW00004201,-122.8611,45.7728,35.06,16.8,22.8
USW00004222,-122.6067,40.6508,38.19,432.2,37.2
USW00004236,-123.3258,44.4186,30.46,95.1,27.9
USW00004724,-78.9453,43.1072,30.7,178.3,23.9
USW00004725,-75.985,42.1997,29.13,489.5,24.4
USW00004726,-78.8339,40.3161,28.69,696.2,23.3
USW00004751,-78.6403,41.8031,25.49,645.3,21.7
USW00004780,-71.7558,42.5519,35.45,106.1,26.7
USW00004781,-73.1017,40.7939,40.76,25.6,26.7
USW00004787,-78.8989,41.1783,23.87,552.9,23.9
USW00004789,-74.265,41.5092,32.11,111.3,27.8
USW00004803,-89.4653,45.6308,26.8,487.4,28.3
USW00004804,-83.0781,40.0781,38.08,275.8,28.9
USW00004808,-88.4814,41.77,27.33,216.4,27.8
USW00004826,-89.8369,44.3592,32.99,310.6,28.9
USW00004836,-68.3133,47.2856,20.67,301.1,17.2
USW00004838,-87.9047,42.1208,35.12,193.9,28.9
USW00004839,-86.0967,42.7461,27.9,210,28.9
USW00004840,-88.4864,43.77,27.99,246.6,28.3
USW00004842,-81.8867,40.8731,26.31,346.6,26.7
USW00004843,-80.215,41.6264,26.51,426.7,23.9
USW00004845,-87.9381,42.595,27.4,226.5,28.3
USW00004846,-87.0058,41.4525,28.83,234.7,27.8
USW00004847,-84.0794,41.8678,29.5,242.6,27.8
USW00004848,-83.4764,41.5631,30.16,189.6,28.3
USW00004849,-82.1794,41.3461,28.13,242,28.3
USW00004850,-84.0267,40.7083,31.7,297.2,27.2
USW00004851,-84.4289,41.3375,30.66,215.8,28.3
USW00004852,-81.4236,40.4719,29.29,272.8,27.8
USW00004853,-81.6836,41.5175,27.95,178,27.2
USW00004854,-84.7014,45.0133,31.47,406.9,25.6
USW00004855,-83.0636,40.6161,31.56,303,27.2
USW00004857,-80.6958,41.7781,26.39,281.6,25.6
USW00004858,-82.4625,40.0228,37.03,269.4,28.3
USW00004990,-96.6222,43.7347,29.83,485.9,30.8
USW00004994,-95.8744,48.3056,26.17,350.5,27.1
USW00012812,-81.9914,26.9172,30.73,7.6,32.8
USW00012815,-81.325,28.4339,36.97,27.4,32.8
USW00012816,-82.2756,29.6919,29.81,37.5,33.3
USW00012818,-82.4544,28.4736,34.96,23.5,32.8
USW00012819,-81.8097,28.8208,32.57,23.5,31.7
USW00012834,-81.0483,29.1828,40.87,9.4,31.7
USW00012835,-81.8614,26.585,40.51,4.6,31.7
USW00012838,-80.6439,28.1011,38.05,8.2,35.6
USW00012839,-80.3164,25.7906,40.19,8.8,34.4
USW00012841,-81.3331,28.5453,33.94,32.9,31.7
USW00012842,-82.5403,27.9619,36.12,5.8,32.8
USW00012844,-80.0994,26.6847,40.27,5.8,32.8
USW00012849,-80.1536,26.0719,41.6,3.4,32.8
USW00012854,-81.2436,28.7797,33.5,16.8,31.1
USW00012871,-82.5586,27.4014,39.09,8.5,32.8
USW00012873,-82.6875,27.9106,32.03,3.4,32.2
USW00012876,-81.7542,28.0622,31.66,44.5,33.3
USW00012882,-80.2803,25.9069,41.85,3,33.3
USW00012884,-89.4075,29.3331,32.5,0.9,33.3
USW00012885,-80.1708,26.1969,41.12,4.3,34.4
USW00012888,-80.4331,25.6475,34.87,3,36.1
USW00012894,-81.755,26.5361,35.07,9.4,32.2
USW00012895,-80.3767,27.4981,34.98,7.3,35
USW00012897,-81.7753,26.1522,37.38,2.7,32.8
USW00012904,-97.6542,26.2281,40.21,10.4,36.1
USW00012912,-96.9303,28.8614,37.18,35.1,35
USW00012916,-90.2511,29.9933,37.34,1.2,35
USW00012917,-94.0206,29.9506,39.09,4.9,35.6
USW00012918,-95.2819,29.6381,41.28,13.4,35
USW00012919,-97.4186,25.9156,38.93,7,36.1
USW00012921,-98.4839,29.5442,35.47,240.5,35.6
USW00012923,-94.8592,29.2733,38.47,1.5,33.3
USW00012924,-97.5108,27.7839,38.09,13.7,35
USW00012926,-97.2833,27.6833,42.93,5.5,32.2
USW00012928,-97.8167,27.5,40.79,17.1,38.3
USW00012930,-90.1303,29.9167,33.12,6.1,36.7
USW00012932,-98.0247,27.7411,40.31,52.7,36.1
USW00012935,-96.2536,28.7247,38.99,3.7,35
USW00012946,-97.4333,27.7,39.25,9.1,36.7
USW00012947,-99.2183,28.4567,45.07,145.1,38.3
USW00012957,-97.3458,26.1658,36.89,5.8,36.7
USW00012958,-90.0167,29.8167,37.07,1.5,35.6
USW00012959,-98.2539,26.1839,44.73,30.5,36.1
USW00012960,-95.36,29.98,36.56,29,36.7
USW00012962,-99.1742,29.36,44.51,280.4,37.8
USW00012970,-98.4719,29.3389,45.21,174,37.8
USW00012971,-98.0281,29.7036,45.83,192.9,37.2
USW00012972,-97.0464,28.0836,36.15,6.7,34.4
USW00012975,-95.2417,29.5189,37.1,13.4,33.9
USW00012976,-95.4619,29.1097,31.77,7.6,33.3
USW00012977,-95.6564,29.6222,34.2,25,35
USW00012987,-98.0633,26.5258,41.15,19.5,37.6
USW00013301,-93.1469,39.8667,29.15,253.9,31.1
USW00013701,-76.1697,39.4717,33.89,17.4,28.9
USW00013721,-76.4167,38.3,33.13,11.9,30
USW00013722,-78.7819,35.8922,32.95,126.8,31.7
USW00013723,-79.9433,36.0969,36.91,271.3,30.6
USW00013724,-74.4242,39.3792,32.81,3,26.1
USW00013728,-79.3361,36.5728,35.66,174,32.2
USW00013729,-79.8528,38.8853,31.24,603.2,26.7
USW00013733,-79.2067,37.3208,32.76,286.5,29.4
USW00013734,-77.9844,39.4019,37.8,162.8,30.6
USW00013735,-75.0667,39.3667,38.83,21.3,30
USW00013736,-79.9164,39.6428,29.17,378,28.3
USW00013737,-76.1922,36.9033,35.41,9.1,28.9
USW00013739,-75.2311,39.8683,42.91,3,31.1
USW00013740,-77.3203,37.505,39.79,50,31.1
USW00013741,-79.9742,37.3169,35.43,358.1,29.4
USW00013743,-77.0342,38.8483,38.17,3,30.6
USW00013744,-79.7239,34.1853,34.49,44.5,32.2
USW00013748,-77.8997,34.2675,35.73,10.1,31.1
USW00013750,-76.2833,36.95,35.29,5.2,30
USW00013754,-76.8833,34.9,38.13,8.8,31.1
USW00013762,-76.1356,36.695,29.53,4.9,31.1
USW00013764,-75.3592,38.6892,37.75,15.5,31.1
USW00013766,-75.7,35.9172,30.49,4,32.2
USW00013769,-76.0333,36.8167,33.97,7,29.4
USW00013776,-79.0592,34.6081,35.22,36.9,33.3
USW00013781,-75.6008,39.6728,41.09,24.1,29.4
USW00013782,-79.9319,32.78,37.05,3,30.6
USW00013786,-76.175,36.2606,34.31,4,30
USW00013802,-89.8467,38.52,32.93,137.2,32.2
USW00013809,-87.6056,38.7642,35.38,130.8,30.6
USW00013810,-85.6636,38.2281,39.53,164.6,30.6
USW00013833,-89.2531,31.2819,31.72,46,36.1
USW00013837,-82.0386,33.4669,38.35,128.9,32.2
USW00013839,-85.4497,31.3214,39.08,112.8,34.4
USW00013841,-83.8217,39.4203,32.33,321.9,27.8
USW00013865,-88.7442,32.3347,32.88,89.6,35.6
USW00013866,-81.59,38.3794,30.35,277.4,29.4
USW00013867,-81.5572,39.2811,36.49,189,30
USW00013869,-84.1944,31.5356,34.8,57.9,36.7
USW00013871,-85.8556,33.5872,38.79,181.1,34.4
USW00013872,-82.5567,35.5953,33.53,682.1,31.1
USW00013873,-83.3275,33.9481,33.83,239.3,32.2
USW00013874,-84.4417,33.63,44.44,307.8,32.8
USW00013876,-86.745,33.5656,42.46,187.5,35.6
USW00013877,-82.4044,36.4731,41.44,457.2,31.7
USW00013878,-81.3908,31.1522,30.81,4.9,32.8
USW00013880,-80.0403,32.8986,39.86,12.2,32.8
USW00013881,-80.9553,35.2236,36.06,221.9,31.7
USW00013882,-85.2014,35.0311,42.54,204.5,35
USW00013883,-81.1186,33.9486,37.79,70.4,33.9
USW00013884,-86.5225,30.7797,34.65,57.9,35.6
USW00013886,-82.3461,34.8461,42.57,319.4,31.7
USW00013889,-81.7019,30.4844,35.93,10.1,33.9
USW00013891,-83.9858,35.8181,36.85,293.2,32.8
USW00013893,-89.9864,35.0564,43.2,77.4,35.6
USW00013894,-88.2397,30.6794,35.24,63.4,36.7
USW00013895,-86.4075,32.2997,36.1,61.6,35.6
USW00013896,-87.5997,34.7442,38.29,164.6,36.1
USW00013897,-86.6892,36.1189,44.23,182.9,33.3
USW00013899,-87.1869,30.4781,40.12,34.1,36.1
USW00013904,-97.68,30.1831,40.36,146.3,36.7
USW00013911,-97.45,32.7667,41.35,185.3,38.9
USW00013920,-95.6639,38.9503,38.74,325.2,34.4
USW00013927,-90.2214,32.3367,39.74,104.2,34.4
USW00013932,-97.0369,37.1681,43.57,350.5,35
USW00013942,-92.0406,32.5156,37.42,24.1,36.1
USW00013957,-93.8411,32.4506,33.58,83.2,36.7
USW00013958,-97.7603,30.3208,41.75,204.2,36.7
USW00013959,-97.2283,31.6189,43.97,152.4,38.9
USW00013960,-96.8556,32.8519,46.87,134.1,38.9
USW00013961,-97.3614,32.8192,42.17,209.4,37.8
USW00013962,-99.6822,32.4106,42.43,545.6,37.2
